chunk_id,orthogonal_time,linear_time,parousia,rome_iron_city,anamnesis,entelechy,logos,the_divine,gnosticism,two_source_cosmology,dreaming,childhood,death_rebirth,judgment,dionysos,zebra,valis_entity,pink_light,information,hologram,symmetry_breaking,music,fish_sign,maze,android,drug_perception,writing_process,garden,cat,rat
1981-04-16_Pat_51,0,0,0,0,Low,0,0,High,Low,0,High,0,0,0,0,0,High,0,Medium,Low,Low,0,Medium,0,0,Medium,Low,0,High,High
1981-04-16_Pat_52,0,0,Low,0,High,Low,0,High,Low,0,High,Low,Medium,Low,0,0,High,Low,Low,Low,Low,0,Medium,0,0,Low,High,0,High,Medium
1981-04-16_Pat_53,0,0,0,0,0,High,Low,High,0,Medium,Low,0,Medium,0,0,0,High,0,Medium,0,Low,Medium,0,0,High,Medium,Low,0,High,High
1981-04-16_Pat_54,0,0,0,0,Medium,Low,High,High,0,0,High,0,Medium,0,0,0,Medium,0,Low,Medium,0,Low,High,0,0,Low,0,0,High,High
1981-04-16_Pat_55,0,Low,0,0,Low,0,Medium,High,0,High,Low,Low,Low,0,0,0,High,0,0,0,0,Medium,0,Low,Low,0,High,0,Medium,High
1981-04-16_Pat_56,0,0,0,0,0,Low,Low,High,0,Medium,Medium,0,High,0,0,0,Medium,0,Low,0,0,High,0,0,0,Medium,Medium,0,High,High
1981-04-16_Pat_57,0,0,0,0,0,0,Medium,High,0,Medium,Medium,0,High,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,High,0,High,High
1981-04-16_Pat_58,0,0,0,Low,0,High,0,High,0,Low,Medium,0,High,Low,0,0,0,0,Medium,0,Low,0,0,0,0,Medium,Low,0,High,High
1981-04-16_Pat_59,0,0,0,Low,0,Low,Low,High,0,Low,High,0,0,Low,0,0,High,0,Medium,0,0,0,0,0,0,Low,Medium,0,High,High
1981-04-16_Pat_60,0,0,0,0,0,0,Low,Medium,0,Medium,High,0,0,0,0,0,High,0,Medium,0,0,High,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_61,0,0,0,Low,0,0,0,High,0,Low,Medium,Low,Medium,0,0,0,High,0,Medium,0,0,0,0,0,0,Medium,Medium,0,Medium,High
1981-04-16_Pat_62,0,Medium,0,0,0,Low,0,High,0,0,Medium,Medium,0,0,0,0,High,0,Medium,0,0,0,0,0,High,Low,0,0,High,High
1981-04-16_Pat_63,0,0,0,0,0,0,Medium,High,0,Medium,High,0,Low,0,0,0,Medium,0,Medium,0,0,0,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_64,0,0,Medium,0,0,Low,Medium,High,Low,Low,Medium,0,Medium,0,0,0,High,0,0,0,0,Low,Low,Medium,0,0,Low,0,High,High
1981-04-16_Pat_65,0,0,0,0,0,0,Low,High,0,Medium,Medium,0,0,0,0,0,High,0,0,0,Medium,0,0,Low,0,Low,Medium,0,High,High
1981-04-16_Pat_66,0,0,Low,0,Medium,0,0,High,0,0,High,0,Low,0,0,0,High,0,0,0,Low,0,0,0,Medium,Medium,0,0,Low,High
1981-04-16_Pat_67,0,0,Low,0,Medium,Low,Medium,High,0,Medium,Medium,0,0,0,0,0,Medium,0,Low,0,Medium,0,0,0,0,0,0,0,Medium,Medium
1981-04-16_Pat_68,0,Low,0,Medium,Medium,0,0,High,0,0,Medium,Medium,Low,0,0,0,0,0,0,0,Medium,Medium,0,0,Medium,0,Low,0,Medium,Medium
1981-04-16_Pat_69,0,0,0,High,Medium,0,Low,High,0,Medium,High,0,Medium,0,0,0,High,0,Medium,0,0,0,Low,Medium,Medium,0,Medium,0,High,High
1981-04-16_Pat_70,0,Medium,0,0,Medium,0,Low,Medium,0,Medium,High,0,Medium,0,0,0,High,0,Medium,0,Low,Medium,0,High,0,0,Medium,0,Medium,High
1981-04-16_Pat_71,0,Medium,0,Low,Low,0,Low,High,0,Low,Low,Low,Low,Medium,0,0,High,0,Low,0,Low,Medium,0,0,Low,0,Medium,0,Medium,High
1981-04-16_Pat_72,0,0,0,Medium,0,0,Medium,High,0,High,Medium,Low,High,Medium,0,0,Low,0,Medium,0,0,0,0,0,Medium,Medium,Medium,0,Medium,High
1981-04-16_Pat_73,0,0,0,High,0,Low,Low,High,0,High,Medium,0,High,0,Low,0,High,0,High,0,0,0,Low,Low,0,Medium,0,0,High,High
1981-04-16_Pat_74,0,0,0,Medium,Low,0,0,High,0,High,0,0,Low,Medium,Low,0,High,0,High,0,Low,0,Low,Low,0,Low,0,0,High,High
1981-04-16_Pat_75,0,0,0,Low,0,Medium,High,Medium,0,Medium,Low,0,Low,0,0,0,High,0,Low,Low,0,Medium,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_76,0,0,Low,0,High,Low,Medium,High,0,Medium,Low,0,Low,0,0,0,High,0,Medium,0,0,Low,0,0,0,Low,Low,0,High,High
1981-04-16_Pat_77,0,0,Low,0,Medium,0,Medium,High,Low,High,High,0,Medium,Low,0,0,High,0,High,0,0,Medium,0,0,0,Low,0,0,High,High
1981-04-16_Pat_78,0,0,0,0,Low,0,High,High,Medium,High,Low,0,0,0,0,0,High,0,High,0,0,0,0,0,0,0,0,0,Low,Low
1981-04-16_Pat_79,0,0,0,0,Medium,0,High,High,Medium,Low,0,0,Medium,0,0,High,High,0,High,0,0,0,0,Low,0,Low,0,0,Medium,Medium
1981-04-16_Pat_80,0,0,0,0,Medium,0,High,High,High,Low,Low,0,0,0,0,0,Low,0,Low,0,0,0,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_81,0,0,0,0,Low,0,High,High,Low,Medium,0,Low,0,0,Low,0,Medium,0,High,0,0,High,Medium,0,0,Low,Low,0,High,High
1981-04-16_Pat_82,0,0,0,0,Medium,0,Medium,High,0,Medium,0,0,Low,0,0,0,High,0,0,0,0,0,Medium,0,0,Medium,Low,0,Medium,High
1981-04-16_Pat_83,0,0,0,0,Low,0,Medium,High,0,High,Low,0,0,0,0,0,Medium,0,High,0,0,0,0,0,0,High,0,0,Medium,High
1981-04-16_Pat_84,0,0,0,Low,Medium,0,High,High,0,Medium,High,0,0,0,0,0,High,0,Medium,0,0,Low,0,0,0,High,Medium,0,Medium,High
1981-04-16_Pat_85,0,0,0,Medium,High,0,High,High,High,0,Medium,0,0,0,0,0,High,0,Medium,0,0,0,0,0,0,High,0,0,Medium,High
1981-04-16_Pat_86,0,Low,0,0,Medium,0,Medium,High,Low,Medium,Low,0,Low,Medium,0,0,Medium,0,Medium,0,0,0,0,0,0,Low,0,0,Medium,Low
1981-04-16_Pat_87,0,0,Medium,0,0,0,Low,High,0,Medium,High,0,0,Low,Low,0,High,0,High,0,0,0,0,0,0,Low,0,0,Medium,High
1981-04-16_Pat_88,0,Medium,0,0,Low,High,Low,High,0,Medium,0,0,0,Low,0,0,Medium,0,High,0,0,0,0,0,0,High,0,0,0,High
1981-04-16_Pat_89,0,0,0,0,Medium,0,Medium,High,0,Low,Medium,0,0,0,0,0,High,0,Medium,Low,Medium,0,0,0,Low,Low,0,0,Medium,High
1981-04-16_Pat_90,0,0,0,0,0,Medium,Medium,High,0,Medium,Medium,0,0,0,0,0,High,0,High,0,Medium,Low,0,0,0,Medium,0,0,Medium,High
1981-04-16_Pat_91,0,0,0,0,0,0,Low,High,Medium,Medium,Medium,Low,Medium,0,0,0,Medium,0,High,0,Medium,0,Medium,0,0,Low,0,Medium,High,High
1981-04-16_Pat_92,0,0,0,0,0,Low,Medium,High,0,Low,High,Medium,0,0,0,0,High,0,Medium,0,0,0,Medium,0,0,0,Medium,0,High,High
1981-04-16_Pat_93,0,0,0,0,Low,Low,Medium,High,0,Low,High,0,Low,0,0,0,High,0,Medium,0,0,0,0,0,0,Medium,Medium,0,High,High
1981-04-16_Pat_94,0,0,Low,0,Medium,0,Medium,High,0,0,High,0,0,0,0,0,High,0,0,0,Low,0,0,0,0,0,Medium,0,Low,High
1981-04-16_Pat_95,0,0,0,0,Medium,0,0,High,0,0,High,0,High,0,0,0,Medium,0,Medium,0,0,0,Medium,0,0,Low,Low,0,Medium,High
1981-04-16_Pat_96,0,0,0,0,Low,0,Medium,High,0,Medium,High,Low,0,0,0,0,Medium,0,Medium,0,Medium,Low,0,0,0,High,0,0,Medium,High
1981-04-16_Pat_97,0,0,0,0,0,0,Medium,High,0,Low,Medium,0,Medium,Low,Medium,0,High,0,High,0,0,Low,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_98,0,0,0,Low,0,0,High,High,0,Low,Medium,0,High,0,0,0,High,0,Medium,0,0,Low,0,0,Medium,0,Medium,0,Medium,High
1981-04-16_Pat_99,0,0,0,0,Low,0,Low,High,Low,Medium,High,0,High,0,0,0,High,0,0,Low,0,0,0,0,0,Medium,Medium,0,High,High
U_Claudia_01,0,0,0,Low,Low,0,0,High,0,Medium,0,Low,Medium,High,0,0,0,0,0,0,0,0,0,0,0,Low,0,0,Medium,High
U_Claudia_02,0,0,Low,0,0,0,0,High,0,Medium,0,High,Medium,Medium,0,0,0,0,0,0,0,Low,0,0,0,Medium,Medium,0,Medium,High
U_Claudia_03,0,0,0,0,0,Medium,Low,High,0,Low,Medium,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
U_Claudia_04,0,Low,0,0,0,Medium,High,High,Medium,0,Medium,0,0,0,0,0,0,0,0,0,0,Low,0,0,0,0,Medium,0,Medium,Medium
U_Claudia_05,0,0,0,High,Low,Low,Medium,High,0,High,Medium,Low,Medium,0,0,0,0,0,0,0,Low,Low,Medium,Low,0,Medium,0,0,High,High
U_Claudia_06,0,0,0,0,0,Medium,0,High,0,High,High,Medium,Medium,0,0,0,0,0,Low,0,0,0,0,Low,0,Medium,0,0,Medium,High
U_Claudia_07,0,0,Low,Medium,Medium,Low,High,High,High,Medium,High,Low,High,0,Low,0,0,0,Low,0,0,0,0,0,0,Low,0,0,Medium,Medium
U_Claudia_08,0,Low,0,Medium,0,Medium,High,High,0,Medium,High,Medium,Medium,0,Low,0,0,0,Low,0,0,0,0,Low,0,0,Medium,0,Medium,High
U_Claudia_09,0,Low,High,High,Low,Low,High,High,0,Medium,High,0,Medium,Low,0,0,0,0,0,0,0,0,Medium,0,Low,Low,Low,0,Low,High
U_Claudia_10,0,0,0,0,0,0,High,High,0,High,High,Low,High,0,0,0,0,0,0,0,0,0,Low,0,0,Medium,0,0,0,High
U_Claudia_11,Medium,0,0,Medium,Medium,0,High,High,0,Medium,Medium,0,High,0,0,0,0,0,0,0,0,0,Low,0,0,Medium,0,Low,Medium,High
U_Claudia_12,0,0,0,0,0,0,Medium,High,0,High,Medium,0,High,0,Medium,0,0,0,Low,0,0,0,0,0,0,Medium,0,0,High,High
U_Claudia_13,Medium,0,0,0,0,Low,Medium,High,0,High,Medium,0,Medium,0,Medium,0,0,0,0,0,0,Low,0,0,0,Low,Medium,0,High,High
U_Claudia_14,0,0,High,Low,0,0,High,High,0,High,Medium,0,Low,Medium,0,0,0,0,Medium,0,0,Low,0,0,0,0,Low,0,High,High
U_Claudia_15,0,Low,Medium,Low,High,0,Medium,High,0,Medium,High,Low,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0,Medium,High
U_Claudia_16,0,0,Medium,Medium,Medium,0,Low,High,Low,High,High,0,Medium,0,High,0,0,0,0,0,0,0,0,0,0,Low,0,Low,Medium,High
U_Claudia_17,0,0,Low,High,Low,0,High,High,Low,Medium,Medium,0,Low,0,0,0,0,0,Low,0,0,0,0,Low,0,Medium,Low,Low,Medium,High
U_Claudia_18,0,0,0,High,High,Low,High,High,0,Low,High,0,Low,0,0,0,0,0,Medium,0,0,0,Medium,0,0,High,Medium,0,Medium,Medium
U_Claudia_19,0,0,0,0,Low,Low,Medium,High,Medium,Medium,Medium,0,Medium,0,Medium,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,Medium,High
U_Claudia_20,0,0,0,0,0,0,High,High,Low,0,High,0,0,0,Low,0,0,0,0,0,0,0,0,0,0,Medium,High,0,Medium,High
U_Claudia_21,0,0,0,0,Medium,0,Medium,High,Low,Medium,Medium,Medium,0,0,0,0,0,0,0,0,0,0,Low,Low,0,Medium,0,0,Medium,High
U_Claudia_22,0,0,0,Low,Low,Medium,High,High,0,Medium,High,0,Medium,0,Low,0,0,0,0,0,0,0,0,Low,0,Medium,Low,0,Medium,High
U_Claudia_23,0,0,Low,Medium,0,Low,High,High,0,Medium,High,Low,High,0,0,0,0,0,Low,0,0,0,Medium,0,0,0,Medium,0,0,High
U_Claudia_24,0,0,Medium,High,Medium,0,High,High,0,High,0,0,High,Low,0,0,0,0,Low,0,0,0,Low,0,0,0,0,0,Low,High
U_Claudia_25,0,0,0,Medium,0,0,Medium,High,0,Medium,High,0,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0,Medium,High
U_Claudia_26,0,0,Low,0,Medium,Low,Medium,High,0,Medium,0,0,0,0,0,0,0,0,Medium,0,0,0,Low,0,0,Low,0,0,High,High
U_Claudia_27,0,0,0,0,0,0,Medium,High,0,Medium,Medium,Low,Medium,0,0,0,0,0,0,0,Low,Low,0,0,0,0,0,0,High,High
U_Claudia_28,0,0,0,Low,0,0,Low,High,0,Medium,0,0,High,0,Low,0,0,0,0,0,0,0,Low,0,0,0,0,0,High,High
U_Claudia_29,0,0,0,0,Low,0,High,High,Low,High,High,0,High,0,0,0,0,0,Medium,0,Low,0,Low,0,0,0,Medium,Medium,High,Medium
U_Claudia_30,0,0,0,0,0,0,High,High,Low,High,High,Medium,Medium,0,0,0,0,0,0,0,0,0,0,Low,0,Low,0,Low,High,High
U_Claudia_31,0,Low,Medium,High,Medium,0,High,High,0,Medium,High,Low,Medium,0,0,0,0,0,0,0,0,0,Medium,0,0,0,Low,0,Medium,High
U_Claudia_32,0,0,0,0,0,0,High,High,Low,Medium,0,Medium,Medium,0,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
U_Claudia_33,0,0,0,0,0,0,Medium,High,0,Medium,Medium,Low,High,0,Low,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,High
U_Claudia_34,0,0,Medium,0,Low,0,Medium,High,0,High,High,0,High,High,Medium,0,0,0,0,0,0,0,0,0,0,Low,0,0,High,High
U_Claudia_35,0,0,Medium,Medium,0,0,Low,High,0,High,High,Low,High,Medium,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,0,High,High
U_Claudia_36,0,0,Medium,Low,0,0,Medium,High,0,Medium,High,High,Low,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Low,Low,Medium,High
U_Claudia_37,0,0,Low,0,0,0,0,High,0,Low,High,Low,Medium,0,0,0,0,0,Low,Medium,0,0,Medium,0,0,0,0,Medium,Medium,High
U_Claudia_38,0,0,0,0,0,0,Low,High,0,Low,High,High,Medium,0,0,0,0,0,Low,0,0,0,Low,0,0,Low,Low,0,Medium,High
U_Claudia_39,0,Low,0,0,Medium,Low,0,High,0,Medium,Medium,0,Medium,0,High,0,0,0,Low,0,0,0,0,0,0,Medium,0,0,Low,High
U_Claudia_40,0,0,Medium,Medium,Low,0,High,High,0,High,Medium,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0,Medium,High
U_Claudia_41,0,0,High,Low,0,0,Medium,High,0,High,High,Medium,Medium,0,0,0,0,0,Low,0,0,0,0,0,0,0,Medium,0,High,High
U_Claudia_42,0,0,0,Low,Low,0,Medium,High,0,High,High,Medium,High,0,0,0,0,0,Low,0,0,0,0,0,0,0,Medium,Low,High,Medium
U_Claudia_43,0,Low,0,0,0,Low,Medium,High,0,High,High,Low,Low,0,0,0,Low,0,0,0,0,0,0,0,0,Medium,Medium,Low,Medium,High
U_Claudia_44,0,0,High,0,0,0,Medium,High,0,0,High,0,Low,0,0,0,0,0,0,0,0,0,0,0,0,Low,High,Low,High,High
U_Claudia_45,0,0,Medium,0,Low,0,Medium,High,0,Medium,High,Low,Medium,0,High,0,0,0,Low,0,0,0,Low,0,Low,Low,Medium,0,Medium,Medium
U_Claudia_46,0,0,0,Medium,0,0,Medium,High,0,Medium,High,Low,High,Medium,Medium,0,0,0,Low,0,0,Low,0,0,0,0,Medium,0,Medium,Medium
U_Claudia_47,0,0,Medium,Medium,0,0,Medium,High,0,Medium,High,0,High,Medium,Medium,0,0,0,0,0,0,0,0,0,0,0,Low,0,High,High
U_Claudia_48,0,Low,High,0,0,0,Medium,High,0,Medium,High,Low,High,Low,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,0,Medium,Medium
U_Claudia_49,0,Medium,0,0,0,0,Medium,Medium,0,Medium,High,0,Low,Low,0,0,0,0,0,0,0,0,0,0,0,Low,0,0,Medium,High
U_Claudia_50,0,Medium,0,0,0,0,Low,High,0,0,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,High
U_Henry_01,Medium,Medium,Medium,0,0,High,Medium,High,0,Medium,High,0,Low,0,High,0,0,0,0,0,0,Medium,Medium,0,0,0,Low,0,Medium,Medium
U_Henry_02,0,0,0,Low,0,0,0,0,Medium,0,Medium,0,0,0,0,0,0,0,0,0,0,0,Medium,0,0,0,0,0,Medium,Medium
U_Tony_01,0,0,0,0,0,0,Medium,Low,0,Medium,High,0,0,Low,0,0,0,0,0,0,0,Low,0,0,Medium,Medium,High,0,High,Medium
U_Tony_02,0,Low,0,0,0,0,0,0,0,High,Medium,0,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Low
